169	2153585	2024-04-20 14:00:00	8	日职	32	\N	6004	0	4.00	3.2+	3.55	1.82	4.00	3.2+	3.55	1.82	1	0-3	0	0-3	0	0-3	0	0-3	0	0-3	1	0-3	1	0-3	0	0-3	1	0-3	0	0-3	1	0-3	0	0-3	1	0-4	1	3	1	2	1	2	0	0	0	0.00	0.00	0.00	-0.001-0.001	-0.001-0.001	-0.001-0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
170	1962063	2023-10-29 14:00:00	8	日职	32	\N	7001	1	2.87	2.3-3.2	3.45	2.26	2.88	2.3-3.2	3.45	2.25	1	0-3	0	0-3	1	0-3	1	0-3	0	0-3	1	0-3	2	0-3	0	0-3	2	0-3	0	0-3	2	0-3	0	0-3	2	0-4	1	3	1	2	1	2	1	0	-1	0.01	0.00	-0.01	0.001-0.06	-0.001-0.001	-0.06--0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
171	1962062	2023-10-28 13:00:00	8	日职	32	\N	6001	1	2.49	2.3-3.2	3.05	2.87	2.45	2.3-3.2	3.05	2.92	1	0-3	0	0-3	2	0-3	2	0-3	0	0-3	1	0-3	3	3-7	0	0-3	3	3-7	0	0-3	3	3-7	0	0-3	3	0-4	1	3	1	2	1	2	-1	0	1	-0.04	0.00	0.05	-0.06--0.001	-0.001-0.001	0.001-0.06	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
172	2153587	2024-04-27 13:00:00	8	日职	32	\N	6001	0	2.21	1.66-2.3	3.20	3.15	2.21	1.66-2.3	3.20	3.15	0	0-3	0	0-3	1	0-3	1	0-3	0	0-3	0	0-3	1	0-3	0	0-3	1	0-3	0	0-3	1	0-3	0	0-3	1	0-4	1	3	1	2	1	2	0	0	0	0.00	0.00	0.00	-0.001-0.001	-0.001-0.001	-0.001-0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
173	1962056	2023-10-21 13:00:00	8	日职	32	\N	6001	3	2.23	1.66-2.3	3.20	2.95	2.23	1.66-2.3	3.20	2.95	0	0-3	0	0-3	1	0-3	1	0-3	0	0-3	0	0-3	1	0-3	0	0-3	1	0-3	0	0-3	1	0-3	0	0-3	1	0-4	1	3	1	2	1	2	0	0	0	0.00	0.00	0.00	-0.001-0.001	-0.001-0.001	-0.001-0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
174	2153592	2024-04-27 14:00:00	8	日职	32	\N	6005	1	2.28	1.66-2.3	3.45	2.86	2.26	1.66-2.3	3.45	2.86	1	0-3	0	0-3	3	3-7	1	0-3	0	0-3	2	0-3	2	0-3	0	0-3	5	3-7	3	3-7	5	3-7	0	0-3	5	4-9	2	3	1	2	1	3	-1	0	0	-0.02	0.00	0.00	-0.06--0.001	-0.001-0.001	-0.001-0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
175	2153594	2024-05-03 14:00:00	8	日职	32	\N	5005	3	1.81	1.66-2.3	3.50	4.15	1.81	1.66-2.3	3.50	4.15	0	0-3	1	0-3	2	0-3	1	0-3	1	0-3	1	0-3	1	0-3	2	0-3	3	3-7	2	0-3	1	0-3	0	0-3	3	0-4	3	2	1	1	2	3	0	0	0	0.00	0.00	0.00	-0.001-0.001	-0.001-0.001	-0.001-0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
176	1962049	2023-10-20 18:00:00	8	日职	32	\N	5001	3	1.83	1.66-2.3	3.45	3.75	1.83	1.66-2.3	3.45	3.75	1	0-3	1	0-3	0	0-3	0	0-3	2	0-3	1	0-3	1	0-3	3	3-7	1	0-3	2	0-3	0	0-3	2	0-3	3	0-4	2	1	2	1	3	1	0	0	0	0.00	0.00	0.00	-0.001-0.001	-0.001-0.001	-0.001-0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
177	2153597	2024-04-13 14:00:00	8	日职	32	\N	6002	0	2.87	2.3-3.2	3.15	2.40	2.87	2.3-3.2	3.15	2.40	1	0-3	0	0-3	0	0-3	0	0-3	0	0-3	1	0-3	1	0-3	0	0-3	1	0-3	0	0-3	1	0-3	0	0-3	1	0-4	1	3	1	2	1	2	0	0	0	0.00	0.00	0.00	-0.001-0.001	-0.001-0.001	-0.001-0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
178	2153598	2024-05-03 15:00:00	8	日职	32	\N	5006	3	2.47	2.3-3.2	3.00	2.91	2.49	2.3-3.2	3.05	2.87	0	0-3	1	0-3	4	3-7	1	0-3	3	3-7	2	0-3	1	0-3	4	3-7	6	3-7	5	3-7	2	0-3	0	0-3	6	4-9	3	2	1	1	2	3	1	1	-1	0.02	0.05	-0.04	0.001-0.06	0.001-0.06	-0.06--0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
179	1962050	2023-10-21 15:00:00	8	日职	32	\N	6002	1	1.79	1.66-2.3	3.45	3.95	1.81	1.66-2.3	3.45	3.90	0	0-3	0	0-3	2	0-3	2	0-3	0	0-3	0	0-3	2	0-3	0	0-3	2	0-3	0	0-3	2	0-3	0	0-3	2	0-4	1	3	1	2	1	2	1	0	-1	0.02	0.00	-0.05	0.001-0.06	-0.001-0.001	-0.06--0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
180	2153599	2024-04-12 18:00:00	8	日职	32	\N	5002	3	2.72	2.3-3.2	3.10	2.58	2.78	2.3-3.2	3.15	2.48	8	7-13	1	0-3	12	7-13	12	7-13	2	0-3	5	3-7	20	13+	3	3-7	17	13+	1	0-3	18	13+	4	3-7	21	15+	1	3	2	3	1	2	1	1	-1	0.06	0.05	-0.10	0.001-0.06	0.001-0.06	-0.16--0.06	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
181	2153537	2024-03-09 13:00:00	8	日职	32	\N	6001	3	2.99	2.3-3.2	3.05	2.40	3.00	2.3-3.2	3.00	2.40	1	0-3	1	0-3	0	0-3	1	0-3	0	0-3	1	0-3	2	0-3	1	0-3	1	0-3	0	0-3	1	0-3	1	0-3	2	0-4	1	2	2	3	1	1	1	-1	0	0.01	-0.05	0.00	0.001-0.06	-0.06--0.001	-0.001-0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
182	2153539	2024-04-07 14:00:00	8	日职	32	\N	7003	0	2.20	1.66-2.3	3.40	3.05	2.20	1.66-2.3	3.45	2.99	0	0-3	0	0-3	2	0-3	1	0-3	1	0-3	0	0-3	1	0-3	1	0-3	2	0-3	2	0-3	2	0-3	1	0-3	3	0-4	2	2	1	1	1	3	0	1	-1	0.00	0.05	-0.06	-0.001-0.001	0.001-0.06	-0.06--0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
183	2153544	2024-04-21 14:00:00	8	日职	32	\N	7002	3	2.79	2.3-3.2	3.10	2.52	2.89	2.3-3.2	3.05	2.45	1	0-3	1	0-3	3	3-7	4	3-7	1	0-3	0	0-3	5	3-7	2	0-3	3	3-7	0	0-3	3	3-7	2	0-3	5	4-9	1	3	2	3	1	2	1	-1	-1	0.10	-0.05	-0.07	0.06-0.17	-0.06--0.001	-0.16--0.06	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
184	2153546	2024-03-09 15:00:00	8	日职	32	\N	6006	3	1.98	1.66-2.3	3.30	3.70	2.00	1.66-2.3	3.25	3.65	0	0-3	1	0-3	2	0-3	2	0-3	0	0-3	0	0-3	2	0-3	1	0-3	2	0-3	0	0-3	1	0-3	0	0-3	2	0-4	1	3	1	2	1	2	1	-1	-1	0.02	-0.05	-0.05	0.001-0.06	-0.06--0.001	-0.06--0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
185	2153549	2024-04-07 14:00:00	8	日职	32	\N	7002	3	1.62	1.28-1.66	3.90	4.85	1.62	1.28-1.66	3.90	4.85	0	0-3	0	0-3	1	0-3	1	0-3	0	0-3	0	0-3	1	0-3	0	0-3	1	0-3	0	0-3	1	0-3	0	0-3	1	0-4	1	3	1	2	1	2	0	0	0	0.00	0.00	0.00	-0.001-0.001	-0.001-0.001	-0.001-0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
186	2153551	2024-04-10 18:00:00	8	日职	32	\N	3001	3	1.89	1.66-2.3	3.65	3.65	1.88	1.66-2.3	3.75	3.55	4	3-7	1	0-3	3	3-7	1	0-3	4	3-7	3	3-7	5	3-7	5	3-7	6	3-7	5	3-7	5	3-7	4	3-7	10	9-15	2	2	1	1	1	3	-1	1	-1	-0.01	0.10	-0.10	-0.06--0.001	0.06-0.17	-0.16--0.06	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
187	1962092	2023-12-03 13:00:00	8	日职	32	\N	7001	0	3.60	3.2+	3.65	1.89	3.60	3.2+	3.65	1.89	0	0-3	0	0-3	0	0-3	0	0-3	0	0-3	0	0-3	0	0-3	0	0-3	0	0-3	1	0-3	1	0-3	1	0-3	1	0-4	1	1	1	1	1	1	0	0	0	0.00	0.00	0.00	-0.001-0.001	-0.001-0.001	-0.001-0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
188	2153556	2024-03-09 15:00:00	8	日职	32	\N	6005	0	1.76	1.66-2.3	3.75	4.10	1.76	1.66-2.3	3.75	4.10	0	0-3	0	0-3	1	0-3	1	0-3	0	0-3	0	0-3	1	0-3	0	0-3	1	0-3	0	0-3	1	0-3	0	0-3	1	0-4	1	3	1	2	1	2	0	0	0	0.00	0.00	0.00	-0.001-0.001	-0.001-0.001	-0.001-0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
189	2153560	2024-04-13 13:00:00	8	日职	32	\N	6001	1	1.75	1.66-2.3	3.80	4.05	1.82	1.66-2.3	3.70	3.80	0	0-3	2	0-3	4	3-7	4	3-7	0	0-3	1	0-3	4	3-7	2	0-3	5	3-7	2	0-3	4	3-7	1	0-3	6	4-9	2	3	1	2	1	3	1	-1	-1	0.07	-0.10	-0.25	0.06-0.17	-0.16--0.06	负无穷--0.16	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
190	1962084	2023-11-24 18:00:00	8	日职	32	\N	5001	1	1.54	1.28-1.66	4.35	5.10	1.55	1.28-1.66	4.25	5.10	3	3-7	7	7-13	6	3-7	5	3-7	4	3-7	4	3-7	8	7-13	11	7-13	10	7-13	4	3-7	1	0-3	2	0-3	12	9-15	3	1	2	1	3	2	1	-1	0	0.01	-0.10	0.00	0.001-0.06	-0.16--0.06	-0.001-0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
191	2153561	2024-03-09 14:00:00	8	日职	32	\N	6004	3	1.48	1.28-1.66	4.40	5.90	1.42	1.28-1.66	4.55	6.60	3	3-7	1	0-3	2	0-3	2	0-3	2	0-3	2	0-3	5	3-7	3	3-7	4	3-7	2	0-3	4	3-7	3	3-7	7	4-9	1	3	2	3	1	2	-1	1	1	-0.06	0.15	0.70	-0.16--0.06	0.06-0.17	0.29+	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
192	2153564	2024-03-16 15:00:00	8	日职	32	\N	6005	1	2.63	2.3-3.2	3.15	2.61	2.56	2.3-3.2	3.20	2.67	2	0-3	0	0-3	1	0-3	0	0-3	1	0-3	2	0-3	2	0-3	1	0-3	3	3-7	1	0-3	2	0-3	0	0-3	3	0-4	2	3	1	2	1	3	-1	1	1	-0.07	0.05	0.06	-0.16--0.06	0.001-0.06	0.06-0.17	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
193	1962082	2023-11-25 13:00:00	8	日职	32	\N	6001	3	1.80	1.66-2.3	3.45	4.25	1.72	1.66-2.3	3.60	4.55	4	3-7	0	0-3	1	0-3	0	0-3	3	3-7	4	3-7	4	3-7	3	3-7	5	3-7	2	0-3	3	3-7	1	0-3	6	4-9	2	3	1	2	1	3	-1	1	1	-0.08	0.15	0.30	-0.16--0.06	0.06-0.17	0.29+	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
194	2153632	2024-06-16 17:00:00	8	日职	32	\N	7107	1	2.17	1.66-2.3	3.15	3.30	2.14	1.66-2.3	3.15	3.35	1	0-3	0	0-3	1	0-3	1	0-3	0	0-3	1	0-3	2	0-3	0	0-3	2	0-3	0	0-3	2	0-3	0	0-3	2	0-4	1	3	1	2	1	2	-1	0	1	-0.03	0.00	0.05	-0.06--0.001	-0.001-0.001	0.001-0.06	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
195	2153633	2024-06-01 13:00:00	8	日职	32	\N	6001	3	1.34	1.28-1.66	4.80	7.90	1.35	1.28-1.66	4.75	7.90	2	0-3	4	3-7	5	3-7	4	3-7	2	0-3	4	3-7	6	3-7	6	3-7	9	7-13	4	3-7	4	3-7	1	0-3	10	9-15	2	2	1	1	1	3	1	-1	0	0.01	-0.05	0.00	0.001-0.06	-0.06--0.001	-0.001-0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
196	2153635	2024-06-26 18:00:00	8	日职	32	\N	3102	1	1.83	1.66-2.3	3.90	3.60	1.78	1.66-2.3	4.00	3.75	6	3-7	3	3-7	3	3-7	4	3-7	6	3-7	4	3-7	10	7-13	9	7-13	7	7-13	2	0-3	3	3-7	5	3-7	12	9-15	1	2	3	3	2	1	-1	1	1	-0.05	0.10	0.15	-0.06--0.001	0.06-0.17	0.06-0.17	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
197	2153639	2024-06-16 13:00:00	8	日职	32	\N	7101	3	1.84	1.66-2.3	3.40	4.10	1.84	1.66-2.3	3.45	4.05	3	3-7	3	3-7	4	3-7	4	3-7	3	3-7	2	0-3	7	7-13	6	3-7	6	3-7	0	0-3	1	0-3	1	0-3	7	4-9	1	2	2	3	1	1	0	1	-1	0.00	0.05	-0.05	-0.001-0.001	0.001-0.06	-0.06--0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
198	2153640	2024-06-22 18:00:00	8	日职	32	\N	6110	3	2.49	2.3-3.2	3.40	2.59	2.52	2.3-3.2	3.40	2.57	1	0-3	0	0-3	3	3-7	4	3-7	0	0-3	1	0-3	5	3-7	0	0-3	4	3-7	0	0-3	5	3-7	1	0-3	5	4-9	1	3	2	3	1	2	1	0	-1	0.03	0.00	-0.02	0.001-0.06	-0.001-0.001	-0.06--0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
199	2153641	2024-05-19 15:00:00	8	日职	32	\N	7001	3	1.85	1.66-2.3	3.70	3.70	1.84	1.66-2.3	3.70	3.75	1	0-3	0	0-3	1	0-3	1	0-3	0	0-3	1	0-3	2	0-3	0	0-3	2	0-3	0	0-3	2	0-3	0	0-3	2	0-4	1	3	1	2	1	2	-1	0	1	-0.01	0.00	0.05	-0.06--0.001	-0.001-0.001	0.001-0.06	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
200	2153643	2024-06-26 18:00:00	8	日职	32	\N	3103	3	2.62	2.3-3.2	3.20	2.59	2.47	2.3-3.2	3.20	2.77	6	3-7	0	0-3	4	3-7	4	3-7	0	0-3	6	3-7	10	7-13	0	0-3	10	7-13	0	0-3	10	7-13	0	0-3	10	9-15	1	3	1	2	1	2	-1	0	1	-0.15	0.00	0.18	-0.16--0.06	-0.001-0.001	0.17-0.29	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
201	2153646	2024-06-15 18:00:00	8	日职	32	\N	6105	3	2.73	2.3-3.2	3.20	2.49	2.75	2.3-3.2	3.20	2.48	1	0-3	0	0-3	1	0-3	1	0-3	0	0-3	1	0-3	2	0-3	0	0-3	2	0-3	0	0-3	2	0-3	0	0-3	2	0-4	1	3	1	2	1	2	1	0	-1	0.02	0.00	-0.01	0.001-0.06	-0.001-0.001	-0.06--0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
202	2153647	2024-06-16 17:00:00	8	日职	32	\N	7105	1	1.83	1.66-2.3	3.50	4.05	1.83	1.66-2.3	3.50	4.05	2	0-3	0	0-3	0	0-3	1	0-3	1	0-3	1	0-3	3	3-7	1	0-3	1	0-3	0	0-3	2	0-3	2	0-3	3	0-4	1	2	2	3	1	1	0	0	0	0.00	0.00	0.00	-0.001-0.001	-0.001-0.001	-0.001-0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
203	2153648	2024-06-26 18:00:00	8	日职	32	\N	3106	1	2.16	1.66-2.3	3.30	3.20	2.16	1.66-2.3	3.25	3.20	1	0-3	1	0-3	0	0-3	0	0-3	1	0-3	1	0-3	1	0-3	2	0-3	1	0-3	1	0-3	0	0-3	1	0-3	2	0-4	2	1	2	1	3	1	0	-1	0	0.00	-0.05	0.00	-0.001-0.001	-0.06--0.001	-0.001-0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
204	2153649	2024-06-01 15:00:00	8	日职	32	\N	6004	1	2.88	2.3-3.2	3.25	2.36	2.88	2.3-3.2	3.25	2.35	2	0-3	0	0-3	1	0-3	1	0-3	0	0-3	1	0-3	3	3-7	0	0-3	2	0-3	0	0-3	3	3-7	1	0-3	3	0-4	1	3	2	3	1	2	0	0	-1	0.00	0.00	-0.01	-0.001-0.001	-0.001-0.001	-0.06--0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
205	2153650	2024-05-15 18:00:00	8	日职	32	\N	3003	3	2.47	2.3-3.2	3.10	2.83	2.47	2.3-3.2	3.15	2.81	0	0-3	0	0-3	1	0-3	0	0-3	1	0-3	1	0-3	0	0-3	1	0-3	2	0-3	2	0-3	1	0-3	0	0-3	2	0-4	3	2	1	1	2	3	0	1	-1	0.00	0.05	-0.02	-0.001-0.001	0.001-0.06	-0.06--0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
206	2153653	2024-06-23 13:00:00	8	日职	32	\N	7101	0	3.00	2.3-3.2	3.90	2.03	2.93	2.3-3.2	3.90	2.07	3	3-7	0	0-3	1	0-3	0	0-3	0	0-3	3	3-7	3	3-7	0	0-3	4	3-7	1	0-3	4	3-7	0	0-3	4	4-9	2	3	1	2	1	3	-1	0	1	-0.07	0.00	0.04	-0.16--0.06	-0.001-0.001	0.001-0.06	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
207	2153654	2024-06-16 17:00:00	8	日职	32	\N	7106	3	2.38	2.3-3.2	3.20	2.88	2.38	2.3-3.2	3.20	2.88	0	0-3	0	0-3	1	0-3	1	0-3	0	0-3	0	0-3	1	0-3	0	0-3	1	0-3	0	0-3	1	0-3	0	0-3	1	0-4	1	3	1	2	1	2	0	0	0	0.00	0.00	0.00	-0.001-0.001	-0.001-0.001	-0.001-0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
208	2153655	2024-06-26 18:00:00	8	日职	32	\N	3109	3	1.90	1.66-2.3	3.70	3.55	1.94	1.66-2.3	3.65	3.45	3	3-7	2	0-3	5	3-7	6	3-7	1	0-3	3	3-7	9	7-13	3	3-7	8	7-13	0	0-3	6	3-7	1	0-3	9	9-15	1	3	2	3	1	2	1	-1	-1	0.04	-0.05	-0.10	0.001-0.06	-0.06--0.001	-0.16--0.06	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
209	2153600	2024-05-06 16:00:00	8	日职	32	\N	1003	3	2.07	1.66-2.3	3.60	3.15	2.05	1.66-2.3	3.65	3.15	2	0-3	3	3-7	3	3-7	1	0-3	3	3-7	4	3-7	3	3-7	6	3-7	7	7-13	6	3-7	3	3-7	2	0-3	9	9-15	3	2	1	1	2	3	-1	1	0	-0.02	0.05	0.00	-0.06--0.001	0.001-0.06	-0.001-0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
210	2153601	2024-05-03 18:00:00	8	日职	32	\N	5009	0	3.90	3.2+	3.35	1.91	4.05	3.2+	3.30	1.89	2	0-3	2	0-3	3	3-7	5	3-7	2	0-3	2	0-3	7	7-13	4	3-7	5	3-7	0	0-3	3	3-7	2	0-3	7	4-9	1	3	2	3	1	2	1	-1	-1	0.15	-0.05	-0.02	0.06-0.17	-0.06--0.001	-0.06--0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
211	2153603	2024-04-06 13:00:00	8	日职	32	\N	6001	3	2.58	2.3-3.2	3.55	2.43	2.58	2.3-3.2	3.50	2.46	2	0-3	1	0-3	4	3-7	6	3-7	0	0-3	3	3-7	8	7-13	1	0-3	7	7-13	0	0-3	7	7-13	1	0-3	8	4-9	1	3	2	3	1	2	0	-1	1	0.00	-0.05	0.03	-0.001-0.001	-0.06--0.001	0.001-0.06	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
212	2153606	2024-04-14 14:00:00	8	日职	32	\N	7002	3	1.95	1.66-2.3	3.50	3.55	1.95	1.66-2.3	3.50	3.55	2	0-3	2	0-3	2	0-3	3	3-7	2	0-3	1	0-3	5	3-7	4	3-7	3	3-7	0	0-3	1	0-3	2	0-3	5	4-9	1	2	3	3	2	1	0	0	0	0.00	0.00	0.00	-0.001-0.001	-0.001-0.001	-0.001-0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
213	2153608	2024-04-03 18:00:00	8	日职	32	\N	3001	1	2.25	1.66-2.3	3.60	2.81	2.25	1.66-2.3	3.60	2.81	0	0-3	0	0-3	0	0-3	0	0-3	1	0-3	0	0-3	0	0-3	1	0-3	0	0-3	1	0-3	0	0-3	1	0-3	1	0-4	2	1	2	1	3	1	0	0	0	0.00	0.00	0.00	-0.001-0.001	-0.001-0.001	-0.001-0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
214	2153610	2024-03-17 14:00:00	8	日职	32	\N	7002	3	2.54	2.3-3.2	3.10	2.76	2.54	2.3-3.2	3.10	2.76	1	0-3	0	0-3	1	0-3	0	0-3	1	0-3	0	0-3	1	0-3	1	0-3	1	0-3	0	0-3	0	0-3	0	0-3	1	0-4	1	1	1	1	1	1	0	0	0	0.00	0.00	0.00	-0.001-0.001	-0.001-0.001	-0.001-0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
215	2153613	2024-04-20 15:00:00	8	日职	32	\N	6005	0	1.97	1.66-2.3	3.35	3.70	2.02	1.66-2.3	3.30	3.55	0	0-3	1	0-3	3	3-7	5	3-7	0	0-3	0	0-3	5	3-7	1	0-3	3	3-7	0	0-3	4	3-7	2	0-3	5	4-9	1	3	2	3	1	2	1	-1	-1	0.05	-0.05	-0.15	0.001-0.06	-0.06--0.001	-0.16--0.06	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
216	2153614	2024-05-03 15:00:00	8	日职	32	\N	5007	3	2.46	2.3-3.2	3.15	2.83	2.50	2.3-3.2	3.00	2.87	3	3-7	6	3-7	2	0-3	7	7-13	2	0-3	6	3-7	10	7-13	8	7-13	8	7-13	3	3-7	5	3-7	5	3-7	13	9-15	1	2	2	3	1	1	1	-1	1	0.04	-0.15	0.04	0.001-0.06	-0.16--0.06	0.001-0.06	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
217	2153615	2024-05-03 14:00:00	8	日职	32	\N	5004	1	1.76	1.66-2.3	3.65	4.20	1.76	1.66-2.3	3.65	4.20	0	0-3	0	0-3	1	0-3	1	0-3	0	0-3	0	0-3	1	0-3	0	0-3	1	0-3	0	0-3	1	0-3	0	0-3	1	0-4	1	3	1	2	1	2	0	0	0	0.00	0.00	0.00	-0.001-0.001	-0.001-0.001	-0.001-0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
218	2153617	2024-03-30 13:00:00	8	日职	32	\N	6001	3	1.62	1.28-1.66	3.85	4.95	1.62	1.28-1.66	3.85	4.95	0	0-3	0	0-3	1	0-3	1	0-3	0	0-3	0	0-3	1	0-3	0	0-3	1	0-3	0	0-3	1	0-3	0	0-3	1	0-4	1	3	1	2	1	2	0	0	0	0.00	0.00	0.00	-0.001-0.001	-0.001-0.001	-0.001-0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
219	2153618	2024-04-28 14:00:00	8	日职	32	\N	7003	1	1.76	1.66-2.3	3.65	4.25	1.82	1.66-2.3	3.55	4.00	2	0-3	3	3-7	4	3-7	4	3-7	2	0-3	3	3-7	6	3-7	5	3-7	7	7-13	2	0-3	3	3-7	1	0-3	8	4-9	2	3	1	2	1	3	1	-1	-1	0.06	-0.10	-0.25	0.06-0.17	-0.16--0.06	负无穷--0.16	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
220	2153619	2024-05-06 15:00:00	8	日职	32	\N	1002	0	2.47	2.3-3.2	3.15	2.81	2.47	2.3-3.2	3.10	2.83	0	0-3	1	0-3	2	0-3	1	0-3	0	0-3	3	3-7	1	0-3	1	0-3	5	3-7	4	3-7	4	3-7	0	0-3	5	4-9	2	2	1	1	1	3	0	-1	1	0.00	-0.05	0.02	-0.001-0.001	-0.06--0.001	0.001-0.06	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
221	2153620	2024-04-27 13:00:00	8	日职	32	\N	6002	0	1.67	1.66-2.3	3.75	4.70	1.59	1.28-1.66	3.95	5.10	2	0-3	1	0-3	6	3-7	2	0-3	3	3-7	3	3-7	4	3-7	4	3-7	9	7-13	5	3-7	5	3-7	0	0-3	9	9-15	2	2	1	1	1	3	-1	1	1	-0.08	0.20	0.40	-0.16--0.06	0.17-0.29	0.29+	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
222	2153621	2024-04-28 13:00:00	8	日职	32	\N	7002	1	1.74	1.66-2.3	3.60	4.40	1.74	1.66-2.3	3.55	4.45	0	0-3	2	0-3	3	3-7	1	0-3	1	0-3	4	3-7	1	0-3	3	3-7	7	7-13	6	3-7	4	3-7	0	0-3	7	4-9	3	2	1	1	2	3	0	-1	1	0.00	-0.05	0.05	-0.001-0.001	-0.06--0.001	0.001-0.06	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
223	2153622	2024-03-29 18:00:00	8	日职	32	\N	5002	1	2.56	2.3-3.2	3.10	2.72	2.52	2.3-3.2	3.10	2.77	3	3-7	0	0-3	1	0-3	1	0-3	0	0-3	3	3-7	4	3-7	0	0-3	4	3-7	0	0-3	4	3-7	0	0-3	4	4-9	1	3	1	2	1	2	-1	0	1	-0.04	0.00	0.05	-0.06--0.001	-0.001-0.001	0.001-0.06	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
224	2153631	2024-06-22 18:00:00	8	日职	32	\N	6113	0	3.25	3.2+	3.50	2.05	3.25	3.2+	3.55	2.04	0	0-3	0	0-3	2	0-3	0	0-3	1	0-3	0	0-3	0	0-3	1	0-3	2	0-3	2	0-3	1	0-3	0	0-3	2	0-4	3	2	1	1	2	3	0	1	-1	0.00	0.05	-0.01	-0.001-0.001	0.001-0.06	-0.06--0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
225	2153697	2024-06-01 14:00:00	8	日职	32	\N	6003	3	2.13	1.66-2.3	3.65	2.98	2.13	1.66-2.3	3.65	2.96	0	0-3	0	0-3	2	0-3	1	0-3	0	0-3	0	0-3	1	0-3	0	0-3	2	0-3	1	0-3	2	0-3	0	0-3	2	0-4	2	3	1	2	1	3	0	0	-1	0.00	0.00	-0.02	-0.001-0.001	-0.001-0.001	-0.06--0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
226	2153701	2024-06-22 17:00:00	8	日职	32	\N	6104	3	2.65	2.3-3.2	3.20	2.57	2.71	2.3-3.2	3.20	2.52	1	0-3	0	0-3	3	3-7	2	0-3	1	0-3	0	0-3	3	3-7	1	0-3	3	3-7	0	0-3	2	0-3	0	0-3	3	0-4	1	3	1	2	1	2	1	0	-1	0.06	0.00	-0.05	0.06-0.17	-0.001-0.001	-0.06--0.001	2025-03-01 18:49:59	2025-03-01 18:49:59	0	\N
